celda_id,area_km2,dtot,fuera,ini_dia,fin_dia,lon,df,n50f,dtot_base,anios,frec,dens,frpi,aq,valida,sin_estacion,valida_n50f,valida_base,anio_inicio,anio_fin,base_inicio,base_fin
c0795_m08295,1.02,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0805_m08295,17.572,34,0,189,223,35,27,NA,34,11,0.846,0.1488,4.5,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c0815_m08295,24.687,51,0,196,223,28,34,NA,51,13,1,0.1589,7.6,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c0815_m08305,8.411,12,0,NA,NA,NA,9,NA,12,7,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0825_m08295,2.692,4,0,NA,NA,NA,4,NA,4,4,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0825_m08305,34.742,60,0,176,225,50,46,NA,60,13,1,0.1328,5.5,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c0825_m08315,28.184,23,0,NA,NA,NA,14,NA,23,9,0.692,0.0628,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0835_m08295,19.461,8,0,NA,NA,NA,7,NA,8,3,0.231,0.0316,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0835_m08305,98.126,103,1,181,213,33,66,0.288,103,13,1,0.0807,4.4,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c0835_m08315,91.09,161,0,183,219,37,92,0.272,161,12,0.923,0.136,5.1,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c0835_m08335,55.868,38,0,187,231,45,21,NA,38,9,0.692,0.0523,5,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c0835_m08345,37.569,10,0,NA,NA,NA,6,NA,10,5,0.385,0.0205,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0835_m08355,6.4,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0835_m08365,1.93,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0845_m08285,12.797,3,0,NA,NA,NA,2,NA,3,1,0.077,0.018,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0845_m08295,120.763,45,0,168,213,46,33,NA,45,12,0.923,0.0287,5.9,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c0845_m08305,121.786,106,0,139,212,74,69,0.29,106,12,0.923,0.067,4.3,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c0845_m08315,88.33,74,0,154,216,63,51,NA,74,12,0.923,0.0644,6,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c0845_m08325,0.097,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0845_m08335,77.379,50,0,175,218,44,32,NA,50,11,0.846,0.0497,4.4,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c0845_m08345,121.763,40,0,173,214,42,33,NA,40,11,0.846,0.0253,4.9,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c0845_m08355,121.759,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0845_m08365,85.41,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0845_m08375,4.113,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0855_m08285,24.082,25,0,NA,NA,NA,21,NA,25,11,0.846,0.0799,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0855_m08295,121.763,122,0,165,209,45,81,0.309,122,13,1,0.0771,5.7,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c0855_m08305,121.755,95,4.2,166,216,51,58,NA,95,11,0.846,0.06,4.9,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c0855_m08315,114.067,51,0,177,209,33,40,NA,51,13,1,0.0344,4.2,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c0855_m08325,28.965,1,0,NA,NA,NA,1,NA,1,1,0.077,0.0027,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0855_m08335,7.337,1,0,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0855_m08345,63.629,20,0,NA,NA,NA,17,NA,20,7,0.538,0.0242,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0855_m08355,121.728,30,0,169,208,40,26,NA,30,12,0.923,0.019,6,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c0855_m08365,121.725,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0855_m08375,83.313,6,0,NA,NA,NA,5,NA,6,4,0.308,0.0055,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0865_m08285,0.702,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0865_m08295,84.645,24,0,NA,NA,NA,20,NA,24,10,0.769,0.0218,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0865_m08305,121.724,22,0,NA,NA,NA,17,NA,22,9,0.692,0.0139,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0865_m08315,121.717,21,0,NA,NA,NA,15,NA,21,7,0.538,0.0133,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0865_m08325,121.711,7,0,NA,NA,NA,7,NA,7,4,0.308,0.0044,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0865_m08335,88.619,4,0,NA,NA,NA,3,NA,4,3,0.231,0.0035,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0865_m08345,27.697,6,0,NA,NA,NA,5,NA,6,4,0.308,0.0167,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0865_m08355,108.25,31,0,166,207,42,25,NA,31,9,0.692,0.022,5.3,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c0865_m08365,119.658,38,0,173,217,45,25,NA,38,10,0.769,0.0244,7.7,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c0865_m08375,33.625,31,0,174,209,36,17,NA,31,9,0.692,0.0709,5.8,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c0875_m08295,76.804,15,0,NA,NA,NA,13,NA,15,7,0.538,0.015,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0875_m08305,121.692,6,0,NA,NA,NA,6,NA,6,5,0.385,0.0038,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0875_m08315,121.685,78,0,166,209,44,59,NA,78,12,0.923,0.0493,5,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c0875_m08325,121.679,15,0,NA,NA,NA,11,NA,15,7,0.538,0.0095,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0875_m08335,121.673,63,0,168,212,45,43,NA,63,11,0.846,0.0398,4.2,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c0875_m08345,121.669,62,1.6,176,215,40,38,NA,62,12,0.923,0.0392,5.4,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c0875_m08355,121.665,97,0,172,218,47,64,NA,97,12,0.923,0.0613,5.2,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c0875_m08365,99.067,21,0,NA,NA,NA,12,NA,21,8,0.615,0.0163,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0875_m08375,0.061,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0885_m08275,15.671,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0885_m08285,95.489,12,0,NA,NA,NA,7,NA,12,6,0.462,0.0097,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0885_m08295,121.046,31,3.2,141,207,67,24,NA,31,10,0.769,0.0197,5.2,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c0885_m08305,121.66,81,0,170,222,53,59,NA,81,13,1,0.0512,4.1,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c0885_m08315,121.653,169,0,168,209,42,98,0.265,169,13,1,0.1069,5.1,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c0885_m08325,121.647,277,2.9,178,218,41,164,0.268,277,13,1,0.1752,5,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c0885_m08335,121.641,295,0.3,170,218,49,186,0.29,295,13,1,0.1866,5.3,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c0885_m08345,121.636,207,0,146,209,64,124,0.29,207,13,1,0.1309,5.1,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c0885_m08355,121.632,205,0.5,156,215,60,129,0.287,205,12,0.923,0.1296,4.8,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c0885_m08365,75.522,13,0,NA,NA,NA,11,NA,13,5,0.385,0.0132,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0895_m08275,7.062,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0895_m08285,79.057,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0895_m08295,121.338,1,0,NA,NA,NA,1,NA,1,1,0.077,6e-4,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0895_m08305,121.627,62,3.2,170,215,46,45,NA,62,13,1,0.0392,4.4,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c0895_m08315,121.62,262,10.3,112,228,117,142,0.289,262,13,1,0.1657,6.9,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c0895_m08325,121.614,342,1.5,159,223,65,186,0.274,342,13,1,0.2163,5.1,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c0895_m08335,121.609,302,0.7,170,229,60,162,0.272,302,13,1,0.191,5,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c0895_m08345,121.604,179,0,180,224,45,119,0.294,179,13,1,0.1132,5.4,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c0895_m08355,121.6,148,1.4,166,222,57,98,0.306,148,13,1,0.0936,4.4,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c0895_m08365,103.157,85,0,148,219,72,58,NA,85,12,0.923,0.0634,5,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c0895_m08375,0.035,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0905_m08295,42.415,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0905_m08305,121.594,2,0,NA,NA,NA,2,NA,2,2,0.154,0.0013,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0905_m08315,121.587,121,0.8,161,215,55,69,0.275,121,12,0.923,0.0766,5.9,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c0905_m08325,121.581,552,0.9,159,214,56,296,0.267,552,13,1,0.3492,5,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c0905_m08335,121.576,296,1.7,146,214,69,175,0.303,296,13,1,0.1873,4.3,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c0905_m08345,121.571,257,1.9,163,225,63,146,0.26,257,13,1,0.1626,4.9,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c0905_m08355,121.567,275,3.6,176,230,55,171,0.31,275,13,1,0.174,4.4,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c0905_m08365,121.564,63,0,180,224,45,38,NA,63,12,0.923,0.0399,4.5,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c0905_m08375,47.948,8,0,NA,NA,NA,7,NA,8,5,0.385,0.0128,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0915_m08295,15.66,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0915_m08305,121.561,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0915_m08315,121.554,137,0,154,198,45,55,0.164,137,12,0.923,0.0867,4.6,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c0915_m08325,121.548,835,0,164,210,47,307,0.182,835,13,1,0.5284,4.6,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c0915_m08335,121.542,447,1.8,142,212,71,226,0.23,447,13,1,0.2829,4.3,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c0915_m08345,121.538,260,8.1,103,204,102,146,0.267,260,13,1,0.1646,3.9,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c0915_m08355,121.534,162,9.3,97,204,108,106,0.283,162,13,1,0.1025,4.2,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c0915_m08365,121.53,60,1.7,168,225,58,44,NA,60,11,0.846,0.038,4,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c0915_m08375,121.119,19,0,NA,NA,NA,12,NA,19,6,0.462,0.0121,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0915_m08385,60.5,4,0,NA,NA,NA,3,NA,4,3,0.231,0.0051,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0915_m08395,0.694,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0925_m08295,12.81,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0925_m08305,121.527,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0925_m08315,121.52,1,100,NA,NA,NA,1,NA,1,1,0.077,6e-4,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0925_m08325,121.514,95,0,175,219,45,36,NA,95,12,0.923,0.0601,4.3,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c0925_m08335,121.509,441,0.7,154,216,63,114,0.105,441,12,0.923,0.2792,5.7,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c0925_m08345,121.504,6,0,NA,NA,NA,4,NA,6,4,0.308,0.0038,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0925_m08355,121.5,37,2.7,112,215,104,29,NA,37,10,0.769,0.0234,4.6,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c0925_m08365,121.497,78,6.4,140,213,74,61,NA,78,13,1,0.0494,4.3,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c0925_m08375,121.494,94,1.1,164,218,55,65,NA,94,13,1,0.0595,4.7,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c0925_m08385,121.492,14,0,NA,NA,NA,11,NA,14,7,0.538,0.0089,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0925_m08395,86.537,41,0,151,220,70,33,NA,41,11,0.846,0.0364,5.1,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c0925_m08405,19.176,12,0,NA,NA,NA,9,NA,12,3,0.231,0.0481,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0935_m08295,9.964,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0935_m08305,121.493,1,0,NA,NA,NA,1,NA,1,1,0.077,6e-4,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0935_m08315,121.486,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0935_m08325,121.48,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0935_m08335,121.475,16,0,NA,NA,NA,10,NA,16,3,0.231,0.0101,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0935_m08345,121.47,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0935_m08355,121.466,4,0,NA,NA,NA,1,NA,4,1,0.077,0.0025,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0935_m08365,121.463,5,0,NA,NA,NA,5,NA,5,5,0.385,0.0032,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0935_m08375,121.46,47,2.1,155,216,62,34,NA,47,12,0.923,0.0298,4.2,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c0935_m08385,121.458,11,0,NA,NA,NA,9,NA,11,3,0.231,0.007,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0935_m08395,121.457,22,0,NA,NA,NA,15,NA,22,8,0.615,0.0139,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0935_m08405,121.33,85,0,182,213,32,48,NA,85,13,1,0.053900000000000003,5.2,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c0935_m08415,95.584,56,1.8,162,227,66,39,NA,56,10,0.769,0.0451,5.4,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c0935_m08425,14.414,7,0,NA,NA,NA,6,NA,7,5,0.385,0.0374,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0945_m08265,30.946,8,0,NA,NA,NA,6,NA,8,4,0.308,0.0199,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0945_m08275,24.274,5,40,NA,NA,NA,4,NA,5,2,0.154,0.0158,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0945_m08285,1.155,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c0945_m08295,74.774,61,4.9,160,238,79,43,NA,61,12,0.923,0.0628,4.6,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c0945_m08305,121.459,30,0,154,226,73,23,NA,30,9,0.692,0.019,5.2,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c0945_m08315,121.452,12,0,NA,NA,NA,9,NA,12,7,0.538,0.0076,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
